,Company,Product,TypeName,Ram,Weight,Price_euros,IPS,ppi,Cpu Brand,SSD,HDD,Gpu Brand,OS
1053,HP,ProBook 450,Notebook,4,2.04,979.0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
1054,Dell,XPS 13,Ultrabook,16,1.2,2254.0,0,276.053530085501,Intel Core i7,1024,0,Intel,Windows
1055,HP,ProBook 650,Notebook,4,2.31,705.15,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1056,HP,250 G5,Notebook,4,1.96,499.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No OS/Linux
1057,Acer,Aspire ES1-523,Notebook,8,2.4,449.0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
1058,Dell,Inspiron 7378,2 in 1 Convertible,12,1.6,1299.0,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1059,MSI,GT62VR 6RD,Gaming,16,2.94,1819.0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1060,HP,ProBook 450,Notebook,8,2.04,1070.0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1061,Asus,Rog G752VL-GC088D,Gaming,16,4.0,998.0,1,127.33567457123111,Intel Core i7,0,1024,Nvidia,Others/No OS/Linux
1062,Dell,Inspiron 3567,Notebook,4,2.25,559.0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
1063,Dell,Inspiron 5567,Notebook,16,2.32,989.99,0,141.21199808219862,Intel Core i7,0,2048,AMD,Windows
1064,MSI,GS63VR 6RF,Gaming,16,1.8,1929.0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1065,Dell,XPS 13,Ultrabook,8,1.29,1458.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1066,Asus,ROG G701VO,Gaming,64,3.58,3975.0,1,127.33567457123111,Intel Core i7,1024,0,Nvidia,Windows
1067,Dell,Inspiron 5368,2 in 1 Convertible,8,1.62,798.01,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1068,Dell,Alienware 15,Gaming,16,3.21,1329.0,0,282.42399616439724,Intel Core i7,256,1024,Nvidia,Windows
1069,Apple,"MacBook 12""",Ultrabook,8,0.92,1300.0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Latitude 3570,Notebook,4,2.06,481.98,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1071,HP,ProBook 650,Notebook,4,2.31,1199.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1072,HP,EliteBook 820,Ultrabook,8,1.26,1199.0,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
1073,HP,ProBook 430,Notebook,8,1.49,1090.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1074,Lenovo,ThinkPad Yoga,Ultrabook,8,1.3,1713.49,1,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1075,Lenovo,IdeaPad 300-17ISK,Notebook,8,3.0,659.0,0,106.11306214269258,Intel Core i5,0,0,AMD,Windows
1076,Lenovo,Ideapad 700-15ISK,Notebook,4,2.3,977.0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1077,MSI,GT72VR Dominator,Gaming,16,3.78,2499.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1078,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,4,2.1,540.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1079,HP,Probook 650,Notebook,4,2.31,940.0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
1080,Lenovo,Yoga 900S-12ISK,Ultrabook,8,0.99,1399.0,1,234.9767648087785,Other Intel Processor,512,0,Intel,Windows
1081,Lenovo,IdeaPad Y900-17ISK,Gaming,32,4.6,3240.0,1,127.33567457123111,Intel Core i7,512,0,Nvidia,Windows
1082,Lenovo,Yoga Book,2 in 1 Convertible,4,0.69,646.27,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1083,HP,Spectre x360,Ultrabook,16,1.3,2049.0,1,331.2642361026012,Intel Core i7,512,0,Intel,Windows
1084,Dell,Vostro 3568,Notebook,8,2.18,750.0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1085,HP,EliteBook 840,Notebook,4,1.54,1030.99,0,157.3505121487356,Intel Core i5,0,500,Intel,Windows
1086,HP,ZBook 15u,Workstation,8,1.9,1495.0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
1087,Lenovo,ThinkPad T460,Notebook,8,1.7,1199.0,0,157.3505121487356,Intel Core i5,180,0,Intel,Windows
1088,HP,Chromebook 13,Notebook,4,1.29,615.0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1089,Acer,Aspire ES1-523,Notebook,4,2.4,387.0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1090,Dell,Inspiron 3552,Notebook,4,2.2,393.49,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No OS/Linux
1091,HP,250 G6,Notebook,4,1.86,345.99,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No OS/Linux
1092,Asus,Rog GL702VM-GC354T,Gaming,8,2.7,1599.0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1093,Dell,Inspiron 5370,Ultrabook,4,1.4,818.35,1,165.6321180513006,Intel Core i5,256,0,AMD,Windows
1094,HP,Elitebook 820,Netbook,4,2.4,1599.0,0,125.36742798669837,Intel Core i5,128,0,Intel,Windows
1095,Acer,Aspire F5-573G,Notebook,8,2.4,799.0,0,141.21199808219862,Intel Core i5,256,1024,Nvidia,Windows
1096,Dell,Inspiron 5567,Notebook,8,2.36,638.8,0,141.21199808219862,Intel Core i5,0,1024,AMD,Windows
1097,MSI,GS70 Stealth,Gaming,8,2.6,1599.0,0,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
1098,HP,250 G5,Notebook,4,1.96,500.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
1099,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,16,4.3,2299.0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1100,Dell,Latitude E5270,Ultrabook,4,1.5,1135.15,0,125.36742798669837,Intel Core i3,0,500,Intel,Windows
1101,Dell,Latitude E5270,Ultrabook,4,1.5,1166.97,0,125.36742798669837,Intel Core i3,128,0,Intel,Windows
1102,Acer,Chromebook 15,Notebook,4,2.2,209.0,0,100.45466986113651,Other Intel Processor,16,0,Intel,Others/No OS/Linux
1103,HP,ZBook 17,Workstation,8,3.0,2899.0,1,127.33567457123111,Intel Core i7,0,1024,AMD,Windows
1104,Lenovo,Legion Y520-15IKBN,Gaming,16,2.4,1199.0,0,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
1105,Dell,Latitude E5270,Ultrabook,8,1.5,1413.1,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1106,MSI,GE72 Apache,Gaming,8,2.9,1511.19,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1107,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,4,2.1,867.0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1108,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,4,2.1,398.0,0,141.21199808219862,AMD Processor,0,1024,AMD,Windows
1109,Asus,Rog GL552VW-CN470T,Gaming,16,2.59,1339.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1110,HP,EliteBook 1030,Notebook,8,1.16,1699.0,0,276.053530085501,Other Intel Processor,256,0,Intel,Windows
1111,Dell,Vostro 3559,Notebook,4,2.24,769.15,0,100.45466986113651,Intel Core i5,0,500,AMD,Windows
1112,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,4,2.1,429.0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
1113,HP,Spectre Pro,Ultrabook,8,1.16,1969.0,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
1114,Lenovo,Yoga Book,2 in 1 Convertible,4,0.69,549.0,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1115,Dell,XPS 13,Ultrabook,8,1.23,1379.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1116,Lenovo,IdeaPad Y900-17ISK,Gaming,16,4.6,2749.99,1,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
1117,Razer,Blade Stealth,Ultrabook,8,1.25,1029.0,0,352.4651472131677,Intel Core i7,256,0,Intel,Windows
1118,Toshiba,Portege X30-D-10K,Ultrabook,16,1.05,2226.0,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
1119,Asus,Rog GL752VW-T4308T,Gaming,8,3.52,1312.49,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1120,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,4,1.35,196.0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
1121,HP,Spectre Pro,Notebook,8,1.16,1690.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1122,HP,EliteBook 1040,Notebook,8,1.43,1513.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1123,Dell,Latitude E5570,Notebook,4,2.09,523.63,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No OS/Linux
1124,Asus,VivoBook Max,Notebook,4,2.0,435.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1125,Lenovo,ThinkPad Yoga,2 in 1 Convertible,8,1.8,1669.0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1126,Lenovo,Yoga Book,2 in 1 Convertible,4,0.69,479.0,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1127,HP,EliteBook 820,Ultrabook,8,1.26,1895.0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1128,Lenovo,Legion Y520-15IKBN,Gaming,8,2.4,989.0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Others/No OS/Linux
1129,HP,Omen -,Gaming,8,3.35,1129.0,1,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
1130,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,8,2.04,629.0,0,100.45466986113651,Intel Core i7,0,2048,Intel,Windows
1131,Lenovo,ThinkPad P40,2 in 1 Convertible,8,1.8,2050.38,1,157.3505121487356,Intel Core i7,512,0,Nvidia,Windows
1132,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,4,1.5,278.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1133,HP,250 G6,Ultrabook,8,1.84,752.0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1134,Acer,Aspire E5-576G,Notebook,4,2.23,616.0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1135,Lenovo,IdeaPad 500-15ISK,Notebook,16,2.5,1099.0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1136,HP,ZBook 17,Workstation,8,3.0,3949.4,1,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
1137,Dell,Inspiron 5567,Notebook,8,2.5,784.0,0,100.45466986113651,Intel Core i5,0,1024,AMD,Windows
1138,MSI,GT72S Dominator,Gaming,16,3.78,2399.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1139,HP,EliteBook 850,Ultrabook,8,1.88,2171.72,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1140,Lenovo,ThinkPad X1,2 in 1 Convertible,16,2.8,2440.0,1,209.8006828649808,Intel Core i7,512,0,Intel,Windows
1141,MSI,GP62M 7RDX,Gaming,8,2.4,1142.8,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1142,HP,Spectre Pro,2 in 1 Convertible,8,1.48,1629.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1143,HP,ZBook 15,Workstation,8,2.59,2229.0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1144,HP,Spectre Pro,2 in 1 Convertible,8,1.48,1799.0,0,220.84282406840083,Intel Core i7,256,0,Intel,Windows
1145,HP,ZBook Studio,Workstation,8,2.0,1899.0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1146,HP,EliteBook 820,Ultrabook,8,1.26,2296.95,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1147,Dell,Vostro 5568,Notebook,8,2.18,1009.9,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1148,HP,EliteBook 850,Notebook,8,1.88,1579.0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1149,Lenovo,ThinkPad X1,2 in 1 Convertible,8,1.27,2339.0,1,209.8006828649808,Intel Core i7,256,0,Intel,Windows
1150,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,4,1.9,339.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No OS/Linux
1151,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,4,1.86,297.0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1152,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,8,2.32,599.0,0,141.21199808219862,Intel Core i5,0,1024,AMD,Others/No OS/Linux
1153,Dell,Inspiron 7567,Gaming,8,2.62,1199.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1154,Dell,XPS 15,Notebook,8,2.04,2250.68,1,282.42399616439724,Intel Core i5,256,0,Nvidia,Windows
1155,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,4,1.91,478.89,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
1156,MSI,GP72M 7REX,Gaming,16,2.7,1492.8,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1157,Lenovo,ThinkPad T460s,Ultrabook,12,1.4,2299.0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
1158,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,8,2.5,788.49,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
1159,HP,Spectre Pro,2 in 1 Convertible,8,1.48,2041.0,0,220.84282406840083,Intel Core i7,512,0,Intel,Windows
1160,Lenovo,ThinkPad T460,Ultrabook,8,1.7,1499.0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1161,MSI,GS40 Phantom,Gaming,16,1.7,1769.0,0,157.3505121487356,Intel Core i7,256,1024,Nvidia,Windows
1162,HP,Pavilion 15-cb003nv,Gaming,8,2.62,899.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1163,Lenovo,IdeaPad 310-15ISK,Notebook,8,2.2,459.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1164,HP,250 G4,Notebook,4,2.1,476.99,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No OS/Linux
1165,Dell,Inspiron 7567,Gaming,8,2.62,1498.0,0,282.42399616439724,Intel Core i7,128,1024,Nvidia,Windows
1166,Lenovo,ThinkPad T570,Notebook,8,1.95,1390.0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1167,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,4,2.2,468.0,0,141.21199808219862,Intel Core i3,0,1024,Nvidia,Windows
1168,HP,Stream 14-AX000nv,Notebook,2,1.44,249.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1169,MSI,PL60 7RD,Gaming,8,2.2,839.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1170,HP,250 G5,Notebook,8,1.96,679.0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1171,HP,ProBook 450,Notebook,16,2.1,1159.0,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1172,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,4,2.2,369.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1173,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,4,2.1,398.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No OS/Linux
1174,Lenovo,IdeaPad 510-15IKB,Notebook,8,2.2,709.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No OS/Linux
1175,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,4,2.0,769.0,0,157.3505121487356,Intel Core i3,256,0,Intel,Windows
1176,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,4,2.32,825.0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,IdeaPad Y700-15ISK,Gaming,16,3.31,1305.0,1,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
1178,MSI,GS60 Ghost,Gaming,16,1.91,2153.37,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1179,HP,ProBook 450,Notebook,4,2.07,650.0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1180,Lenovo,ThinkPad X1,2 in 1 Convertible,8,1.36,1637.0,1,209.8006828649808,Intel Core i5,256,0,Intel,Windows
1181,Lenovo,IdeaPad 310-15IKB,Ultrabook,6,1.54,831.0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1182,Dell,Vostro 5568,Notebook,8,1.98,895.01,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Others/No OS/Linux
1183,Acer,Aspire 3,Notebook,4,2.1,333.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1184,HP,Pavilion 15-BC000nv,Notebook,6,2.18,799.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1185,Asus,Rog GL552VW-DM201T,Gaming,8,2.591,909.0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1186,Dell,Inspiron 5578,2 in 1 Convertible,16,2.09,1179.0,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1187,Acer,Aspire E5-576G,Notebook,4,2.23,691.0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
1188,Dell,XPS 13,Ultrabook,8,1.23,1099.0,0,276.053530085501,Intel Core i5,256,0,Intel,Others/No OS/Linux
1189,Acer,Predator G9-793,Gaming,16,4.2,2599.0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1190,Lenovo,Legion Y520-15IKBN,Gaming,8,2.4,819.0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1192,HP,250 G6,Notebook,4,1.86,485.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1193,Apple,"MacBook 12""",Ultrabook,8,0.92,1163.0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1194,Dell,Inspiron 7378,2 in 1 Convertible,8,1.6,1199.0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1195,HP,Pavilion Power,Notebook,12,2.21,1327.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1196,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,4,1.9,368.0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No OS/Linux
1197,Asus,Rog G752VY-GC229T,Gaming,16,4.3,2150.0,1,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
1198,Acer,Aspire 3,Notebook,4,2.1,272.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No OS/Linux
1199,MSI,GS73VR 7RF,Gaming,16,2.43,2048.9,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1200,Dell,Inspiron 5567,Notebook,4,2.3,499.0,0,100.45466986113651,Intel Core i3,128,0,AMD,Windows
1201,Lenovo,IdeaPad 310-15ISK,Notebook,8,2.2,629.0,0,100.45466986113651,Intel Core i7,0,500,Nvidia,Others/No OS/Linux
1202,Dell,Inspiron 5579,2 in 1 Convertible,16,2.0,1285.0,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1203,Dell,XPS 13,Ultrabook,16,1.2,2680.0,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
1204,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,8,2.2,1169.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1205,Dell,Inspiron 5567,Notebook,8,2.36,889.0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
1206,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,8,1.91,579.0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
1207,Lenovo,IdeaPad 320-15AST,Notebook,4,2.2,299.0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1208,Acer,Aspire E5-774G,Notebook,8,3.3,629.0,0,106.11306214269258,Intel Core i3,0,1024,Nvidia,Windows
1209,Asus,Rog Strix,Gaming,16,2.2,2449.0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1210,Apple,"MacBook 12""",Ultrabook,8,0.92,1279.0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1211,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,16,2.2,1749.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1212,MSI,GS73VR Stealth,Gaming,16,2.43,1948.99,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1213,Dell,Inspiron 7579,2 in 1 Convertible,8,2.191,999.0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1214,Asus,ROG Strix,Gaming,16,2.9,1949.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1215,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,2,1.3,174.0,0,135.0942111925629,Other Intel Processor,32,0,Intel,Others/No OS/Linux
1216,Acer,E5 774G,Notebook,4,3.3,598.0,0,106.11306214269258,Intel Core i3,0,1024,Nvidia,Windows
1217,Lenovo,IdeaPad 320-17IKB,Notebook,8,2.8,539.0,0,106.11306214269258,Intel Core i5,0,1024,Intel,Others/No OS/Linux
1218,Lenovo,IdeaPad Y700-15ISK,Gaming,8,2.6,1272.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1219,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,8,1.2,1149.0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1220,Lenovo,Thinkpad T560,Notebook,8,2.3,1529.0,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1221,MSI,GP62MVR 6RF,Gaming,8,2.2,1476.11,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1222,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,6,2.1,529.0,0,141.21199808219862,AMD Processor,0,1024,AMD,Windows
1223,Dell,Latitude E7270,Ultrabook,8,1.26,1713.37,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
1224,Dell,Inspiron 5578,2 in 1 Convertible,4,2.08,509.0,0,146.86047800548656,Intel Core i3,0,500,Intel,Windows
1225,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,4,2.65,309.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
1226,Dell,XPS 13,Ultrabook,8,1.29,1477.0,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
1227,Dell,Vostro 3568,Notebook,4,2.18,521.86,0,100.45466986113651,Intel Core i5,0,1024,Intel,Others/No OS/Linux
1228,Lenovo,IdeaPad Y700-15ISK,Gaming,16,2.6,1029.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1229,MSI,GL62M 7RDX,Gaming,8,2.2,1149.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1230,Lenovo,ThinkPad Yoga,Netbook,16,1.3,1650.0,1,176.23257360658386,Intel Core i7,512,0,Intel,Windows
1231,Razer,Blade Pro,Gaming,16,1.95,3499.0,0,157.3505121487356,Intel Core i7,1024,0,Nvidia,Windows
1232,Dell,Inspiron 3567,Notebook,8,2.3,469.01,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1233,MSI,GE72VR Apache,Gaming,16,2.7,1598.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1234,Apple,MacBook Air,Ultrabook,4,1.08,959.0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
1235,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,4,2.1,478.0,0,141.21199808219862,Intel Core i3,0,1024,Intel,Windows
1236,HP,EliteBook 840,Ultrabook,8,1.54,2198.19,0,209.8006828649808,Intel Core i7,256,0,Intel,Windows
1237,Dell,Vostro 3559,Notebook,4,2.24,737.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1238,MSI,GL62 6QF,Gaming,8,2.3,1169.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1239,Lenovo,ThinkPad 13,Notebook,16,1.4,1499.0,1,165.6321180513006,Intel Core i7,512,0,Intel,Windows
1240,Lenovo,IdeaPad 320-15ABR,Notebook,6,2.2,597.57,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
1241,Asus,ZenBook UX310UA-WB71,Ultrabook,8,1.45,1280.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1242,Acer,Aspire ES1-572,Notebook,4,2.4,361.8,0,100.45466986113651,Intel Core i3,0,500,Intel,Others/No OS/Linux
1243,Dell,Inspiron 7779,2 in 1 Convertible,16,2.77,1799.0,0,127.33567457123111,Intel Core i7,512,0,Nvidia,Windows
1244,HP,EliteBook 840,Notebook,4,1.54,1099.99,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1245,Asus,Rog GL553VE-FY052T,Gaming,16,2.5,1600.0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1246,Dell,Latitude 5480,Notebook,4,1.6,875.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1247,Asus,Rog GL502VS,Gaming,16,2.34,2325.0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1248,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,8,2.3,573.0,1,141.21199808219862,Intel Core i5,256,0,Intel,Others/No OS/Linux
1249,Dell,XPS 13,2 in 1 Convertible,8,1.24,1813.0,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
1250,Dell,Inspiron 3552,Notebook,4,2.2,324.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No OS/Linux
1251,HP,255 G6,Notebook,4,1.86,399.0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1252,Lenovo,IdeaPad 310-15ISK,Notebook,6,2.4,569.0,0,141.21199808219862,Intel Core i3,128,0,Nvidia,Windows
1253,Lenovo,ThinkPad L460,Notebook,8,1.9,1072.0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1254,Dell,Inspiron 3552,Notebook,4,2.2,443.99,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1255,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,4,2.0,339.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
1256,Asus,Rog G752VT-GC073T,Gaming,16,4.0,1900.0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1257,Dell,Vostro 3568,Notebook,4,2.29,490.0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1258,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,8,2.32,895.0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1259,MSI,GE62 Apache,Gaming,8,2.4,1229.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
